Symbol,Name,MarketCap_Cr,BSECode,Segment,Exchange,Platform
RANEHOLDIN,Rane Holdings Limited,2240.55,505800,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SANSTAR,Sanstar Limited,2248.01,544217,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NELCO,NELCO Limited,2248.3,504112,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GOCLCORP,GOCL Corporation Limited,2249.36,506480,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
EXICOM,Exicom Tele-Systems Limited,2254.48,544133,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,2257.5,544111,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SAIPARENT,Sai Parenterals Limited,2258.0,544742,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
REPCOHOME,Repco Home Finance Limited,2264.72,535322,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GSPCROP,GSP Crop Science Limited,2275.46,544733,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
POKARNA,Pokarna Limited,2275.54,532486,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BOMDYEING,Bombay Dyeing & Mfg Company Limited,2276.01,500020,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
COSMOFIRST,COSMO FIRST LIMITED,2276.9,508814,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JNKINDIA,JNK India Limited,2285.16,544167,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GAJA,Gaja Alternative Asset Management Limited,2290.71,544885,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
EUROPRATIK,Euro Pratik Sales Limited,2291.84,544519,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ARKADE,Arkade Developers Limited,2292.95,544261,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GEOJITFSL,Geojit Financial Services Limited,2292.99,532285,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ORISSAMINE,The Orissa Minerals Development Company Limited,2294.22,590086,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SIRCA,Sirca Paints India Limited,2295.0,543686,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SIKA,Sika Interplant Systems Limited,2301.46,523606,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CNCRD,Concord Control Systems Ltd,2301.84,543619,extended_micro,BSE,BSE Main Board+BSE SME
PANACEABIO,Panacea Biotec Limited,2302.11,531349,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RAJRATAN,Rajratan Global Wire Limited,2302.97,517522,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ANANTAM,Anantam Highways Trust,2309.85,544579,extended_micro,BSE,BSE SME
EASEMYTRIP,Easy Trip Planners Limited,2311.1,543272,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KITEX,Kitex Garments Limited,2316.2,521248,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
VENKEYS,Venky's (India) Limited,2316.52,523261,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
AJMERA,Ajmera Realty & Infra India Limited,2323.17,513349,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HINDOILEXP,Hindustan Oil Exploration Company Limited,2338.06,500186,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
EVEREADY,Eveready Industries India Limited,2339.44,531508,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SBC,SBC Exports Limited,2345.24,542725,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ASIANENE,Asian Energy Services Limited,2351.36,530355,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PIXTRANS,Pix Transmissions Limited,2355.8,500333,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KABRAEXTRU,Kabra Extrusion Technik Limited,2364.69,524109,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
VEEDOL,Veedol Corporation Limited,2366.61,590005,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
INDOCO,Indoco Remedies Limited,2370.36,532612,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
APOLLOPIPE,Apollo Pipes Limited,2381.03,531761,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PROTEAN,Protean eGov Technologies Limited,2388.73,544021,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
WINDLAS,Windlas Biotech Limited,2391.43,543329,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SIYSIL,Siyaram Silk Mills Limited,2407.11,503811,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MVELECTRO,MV Electrosystems Limited,2407.56,544851,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GNA,GNA Axles Limited,2423.01,540124,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ZAGGLE,Zaggle Prepaid Ocean Services Limited,2424.29,543985,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SOMANYCERA,Somany Ceramics Limited,2426.52,531548,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PENIND,Pennar Industries Limited,2427.42,513228,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JGCHEM,J.G.Chemicals Limited,2427.77,544138,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SHUKRAPHAR,Shukra Pharmaceuticals Limited,2428.43,524632,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
EPACKPEB,EPack Prefab Technologies Limited,2432.75,544540,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SATIN,Satin Creditcare Network Limited,2440.86,539404,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SPAL,S. P. Apparels Limited,2442.12,540048,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
FMGOETZE,Federal-Mogul Goetze (India) Limited.,2444.48,505744,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ROSSARI,Rossari Biotech Limited,2446.48,543213,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BBL,Bharat Bijlee Limited,2471.77,503960,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BODALCHEM,Bodal Chemicals Limited,2484.25,524370,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HUBTOWN,Hubtown Limited,2493.87,532799,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
UTKARSHBNK,Utkarsh Small Finance Bank Limited,2494.89,543942,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
TASTYBITE,Tasty Bite Eatables Limited,2504.31,519091,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MEDIASSIST,Medi Assist Healthcare Services Limited,2518.95,544088,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
FLAIR,Flair Writing Industries Limited,2523.17,544030,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
AUTOAXLES,Automotive Axles Limited,2535.16,505010,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DRAGARWQ,Dr Agarwals Eye Hospital Limited,2544.8,526783,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PATELENG,Patel Engineering Limited,2552.78,531120,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ORIENTCEM,Orient Cement Limited,2561.06,535754,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GKENERGY,GK Energy Limited,2564.62,544525,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
AMIC,Amic Forging Ltd,2569.51,544037,extended_micro,BSE,BSE Main Board+BSE SME
ORIENTHOT,Oriental Hotels Limited,2570.94,500314,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KLBRENG-B,Kilburn Engineering Limited,2579.1,522101,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
VINCOFE,Vintage Coffee And Beverages Limited,2585.52,538920,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SASKEN,Sasken Technologies Limited,2600.86,532663,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GLASSWALL,Glass Wall Systems (India) Limited,2605.52,544913,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GLOBUSSPR,Globus Spirits Limited,2611.76,533104,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GANDHAR,Gandhar Oil Refinery (India) Limited,2614.36,544029,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KMCSHIL,K M C Speciality Hospitals (India) Limited,2616.7,524520,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MUFIN,Mufin Green Finance Limited,2619.7,542774,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ARVSMART,Arvind SmartSpaces Limited,2621.18,539301,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SPORTKING,Sportking India Limited,2624.04,539221,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GATEWAY,Gateway Distriparks Limited,2625.63,543489,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
TECHNVISN,TechNVision Ventures Limited,2628.25,501421,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
EFCIL,EFC (I) Limited,2644.54,512008,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
UEL,Ujaas Energy Limited,2647.95,533644,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DIAMONDYD,Prataap Snacks Limited,2652.28,540724,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ALEMBICLTD,Alembic Limited,2659.23,506235,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SUNDROP,Sundrop Brands Limited,2668.18,500215,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DCAL,Dishman Carbogen Amcis Limited,2670.02,540701,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
STALLION,Stallion India Fluorochemicals Limited,2675.78,544342,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DDEVPLSTIK,Ddev Plastiks Industries Limited,2686.77,543547,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
AXISOL,Axis Solutions Ltd,2687.93,511144,extended_micro,BSE,BSE Main Board+BSE SME
GANECOS,Ganesha Ecosphere Limited,2695.81,514167,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
STOVEKRAFT,Stove Kraft Limited,2702.39,543260,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ADOR,Ador Welding Limited,2743.73,517041,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,2745.31,522261,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
VIMTALABS,Vimta Labs Limited,2754.05,524394,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SUNCLAY,Sundaram Clayton Limited,2768.34,544066,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MANGLMCEM,Mangalam Cement Limited,2772.28,502157,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
INDORAMA,Indo Rama Synthetics (India) Limited,2779.55,500207,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DREDGECORP,Dredging Corporation of India Limited,2782.92,523618,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
UFBL,United Foodbrands Limited,2791.24,543283,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RPSGVENT,RPSG VENTURES LIMITED,2794.31,542333,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
XPROINDIA,Xpro India Limited,2798.84,590013,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
INDNIPPON,India Nippon Electricals Limited,2802.34,532240,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RATNAVEER,Ratnaveer Precision Engineering Limited,2808.18,543978,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NILKAMAL,Nilkamal Limited,2812.67,523385,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MARATHON,Marathon Nextgen Realty Limited,2818.17,503101,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NAVNETEDUL,Navneet Education Limited,2820.47,508989,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NSIL,Nalwa Sons Investments Limited,2821.29,532256,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HIKAL,Hikal Limited,2825.44,524735,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RAMCOIND,Ramco Industries Limited,2827.56,532369,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JAYKAY,Jaykay Enterprises Limited,2827.85,500306,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BALMLAWRIE,Balmer Lawrie & Company Limited,2841.23,523319,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ROADSTAR,Roadstar Infra Investment Trust,2846.73,544374,extended_micro,BSE,BSE SME
MONARCH,Monarch Networth Capital Limited,2865.81,511551,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CHEMPLASTS,Chemplast Sanmar Limited,2866.53,543336,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RELTD,Ravindra Energy Limited,2872.2,504341,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PANAMAPET,Panama Petrochem Limited,2873.45,524820,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
INTERARCH,Interarch Building Solutions Limited,2873.78,544232,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RSYSTEMS,R Systems International Limited,2876.49,532735,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BLSE,BLS E-Services Limited,2879.24,544107,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
TALBROAUTO,Talbros Automotive Components Limited,2879.31,505160,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HGINFRA,H.G. Infra Engineering Limited,2885.45,541019,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
RISHABH,Rishabh Instruments Limited,2896.27,543977,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MAITHANALL,Maithan Alloys Limited,2903.0,590078,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ELPROINTL,Elpro International Limited,2908.26,504000,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
STEAMHOUSE,Steamhouse India Limited,2908.9,544914,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SANGAMIND,Sangam (India) Limited,2912.54,514234,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SPICELOUNG,Spice Lounge Food Works Ltd,2928.61,539895,extended_micro,BSE,BSE Main Board+BSE SME
GIPCL,Gujarat Industries Power Company Limited,2939.01,517300,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PRINCEPIPE,Prince Pipes And Fittings Limited,2943.69,542907,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ADFFOODS,ADF Foods Limited,2944.34,519183,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ASHIKAG,Ashika Global Securities Limited,2957.39,543766,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ROUTE,ROUTE MOBILE LIMITED,2957.99,543228,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CONFIPET,Confidence Petroleum India Limited,2960.93,526829,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SEIL,Shanti Educational Initiatives Limited,2961.6,539921,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MMFL,MM Forgings Limited,2963.28,522241,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NIITMTS,NIIT Learning Systems Limited,2971.2,543952,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BONDADA,Bondada Engineering Ltd,2978.28,543971,extended_micro,BSE,BSE Main Board+BSE SME
FUSION,Fusion Finance Limited,2988.08,543652,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KKCL,Kewal Kiran Clothing Limited,2990.67,532732,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KERNEX,Kernex Microsystems (India) Limited,2992.56,532686,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CARRARO,Carraro India Limited,2996.08,544320,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
IMAGICAA,Imagicaaworld Entertainment Limited,3002.46,539056,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
STYLEBAAZA,Baazar Style Retail Limited,3015.77,544243,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CARYSIL,CARYSIL LIMITED,3032.98,524091,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
WINDMACHIN,Windsor Machines Limited,3052.05,522029,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CRIZAC,Crizac Limited,3095.44,544439,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BUILDPRO,Shankara Buildpro Limited,3098.22,544517,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DALMIASUG,Dalmia Bharat Sugar and Industries Limited,3111.31,500097,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CMLL,Caliber Mining and Logistics Limited,3111.56,544833,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BOROLTD,Borosil Limited,3118.25,543212,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
WEBELSOLAR,Websol Energy System Limited,3128.15,517498,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ARSSBL,Anand Rathi Share and Stock Brokers Limited,3133.14,544530,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
OSWALPUMPS,Oswal Pumps Limited,3147.11,544418,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
APCOTEXIND,Apcotex Industries Limited,3155.8,523694,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ASHOKA,Ashoka Buildcon Limited,3167.96,533271,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,3176.89,531719,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
BEPL,Bhansali Engineering Polymers Limited,3187.88,500052,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JUBLCPL,Jubilant Agri and Consumer Products Limited,3201.34,544355,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
STEELCAS,Steelcast Limited,3203.99,513517,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
GOPAL,Gopal Snacks Limited,3204.56,544140,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JTEKTINDIA,Jtekt India Limited,3207.16,520057,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MUTHOOTMF,Muthoot Microfin Limited,3213.78,544055,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HEIDELBERG,HeidelbergCement India Limited,3216.77,500292,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
SAPL,SAR Auto Products Ltd,3230.4,538992,extended_micro,BSE,BSE Main Board+BSE SME
NOCIL,NOCIL Limited,3238.61,500730,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
JINDALPOLY,Jindal Poly Films Limited,3242.6,500227,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
WONDERLA,Wonderla Holidays Limited,3248.15,538268,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HLEGLAS,HLE Glascoat Limited,3252.57,522215,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DPABHUSHAN,D. P. Abhushan Limited,3252.98,544161,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DBCORP,D.B.Corp Limited,3254.04,533151,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
MAYURUNIQ,Mayur Uniquoters Ltd,3260.9,522249,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PSPPROJECT,PSP Projects Limited,3260.93,540544,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ANUP,The Anup Engineering Limited,3269.64,542460,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NFL,National Fertilizers Limited,3279.03,523630,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
ADVENZYMES,Advanced Enzyme Technologies Limited,3291.54,540025,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
YASHHV,Yash Highvoltage Ltd,3308.72,544310,extended_micro,BSE,BSE Main Board+BSE SME
INDSWFTLAB,Ind-Swift Laboratories Limited,3318.02,532305,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PACEDIGITK,Pace Digitek Limited,3341.38,544550,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
INDRAMEDCO,Indraprastha Medical Corporation Limited,3365.77,532150,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PRABHA,Prabha Energy Limited,3369.11,544379,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NACLIND,NACL Industries Limited,3373.1,524709,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,3377.2,519477,extended_micro,BSE,BSE Main Board+BSE SME
VINDHYATEL,Vindhya Telelinks Limited,3380.75,517015,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
AGIIL,Agi Infra Limited,3386.18,539042,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
PARAGMILK,Parag Milk Foods Limited,3425.37,539889,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
HEMIPROP,Hemisphere Properties India Limited,3427.13,543242,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
KNRCON,KNR Constructions Limited,3429.66,532942,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
NITINSPIN,Nitin Spinners Limited,3431.39,532698,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
DIVGIITTS,Divgi Torqtransfer Systems Limited,3441.8,543812,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
LUMINO,Lumino Industries Limited,3453.64,544894,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
POLYPLEX,Polyplex Corporation Limited,3467.61,524051,extended_micro,NSE+BSE,BSE Main Board+BSE SME+NSE Main Board
